open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_volume,taker_buy_quote_volume
2025-02-01 00:00:00+00:00,102304.68,102422.54,102304.67,102422.54,0.00749,2025-02-01 00:04:59.999000+00:00,766.5684572,3,0.0026,266.298604
2025-02-01 00:05:00+00:00,102419.59,102464.24,102362.59,102464.24,0.00183,2025-02-01 00:09:59.999000+00:00,187.5024889,6,0.00182,186.478863
2025-02-01 00:10:00+00:00,102382.68,102500.0,102382.68,102500.0,0.02508,2025-02-01 00:14:59.999000+00:00,2570.1404372,22,0.02035,2085.8352539
2025-02-01 00:15:00+00:00,102500.0,102518.41,102346.57,102346.58,0.02154,2025-02-01 00:19:59.999000+00:00,2207.6993724,11,0.01944,1992.7072739
2025-02-01 00:20:00+00:00,102346.75,102346.75,102346.75,102346.75,0.00025,2025-02-01 00:24:59.999000+00:00,25.5866875,1,0.0,0.0
2025-02-01 00:25:00+00:00,102511.96,102511.96,102306.46,102494.66,0.00703,2025-02-01 00:29:59.999000+00:00,720.4403902,8,0.00609,624.2723086
2025-02-01 00:30:00+00:00,102306.47,102486.08,102266.81,102482.48,0.03086,2025-02-01 00:34:59.999000+00:00,3159.9866029,12,0.01629,1669.4561346
2025-02-01 00:35:00+00:00,102481.6,102486.08,102356.71,102486.08,0.00042,2025-02-01 00:39:59.999000+00:00,43.0380715,4,0.00038,38.9438031
2025-02-01 00:40:00+00:00,102388.93,102487.88,102388.54,102484.07,0.03927,2025-02-01 00:44:59.999000+00:00,4020.9033943,11,0.00098,100.4366668
2025-02-01 00:45:00+00:00,102487.88,102487.88,102395.13,102395.13,0.00047,2025-02-01 00:49:59.999000+00:00,48.1488986,3,0.00025,25.62197
2025-02-01 00:50:00+00:00,102388.76,102463.46,102388.76,102463.46,0.00049,2025-02-01 00:54:59.999000+00:00,50.1727334,2,3e-05,3.0739038
2025-02-01 00:55:00+00:00,102478.21,102478.22,102418.81,102418.81,0.00425,2025-02-01 00:59:59.999000+00:00,435.5092275,6,0.00386,395.5658916
