open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_volume,taker_buy_quote_volume
2025-01-01 00:00:00+00:00,93500.0,93500.0,93500.0,93500.0,0.04415,2025-01-01 00:04:59.999000+00:00,4128.025,13,0.04415,4128.025
2025-01-01 00:05:00+00:00,93500.0,93500.0,93421.15,93500.0,0.00242,2025-01-01 00:09:59.999000+00:00,226.2581725,4,0.00227,212.245
2025-01-01 00:10:00+00:00,93500.0,93500.0,93500.0,93500.0,2e-05,2025-01-01 00:14:59.999000+00:00,1.87,1,2e-05,1.87
2025-01-01 00:15:00+00:00,93500.0,93500.0,93500.0,93500.0,1.82638,2025-01-01 00:19:59.999000+00:00,170766.53,56,1.82638,170766.53
2025-01-01 00:20:00+00:00,93500.0,93778.4,93499.99,93700.0,0.63768,2025-01-01 00:24:59.999000+00:00,59623.19238,20,0.63708,59567.052384
2025-01-01 00:25:00+00:00,93700.0,93700.0,93700.0,93700.0,0.00666,2025-01-01 00:29:59.999000+00:00,624.042,1,0.0,0.0
2025-01-01 00:30:00+00:00,93600.0,93809.3,93600.0,93670.01,0.29105,2025-01-01 00:34:59.999000+00:00,27263.764989,26,0.28641,26829.350999
2025-01-01 00:35:00+00:00,93671.09,93809.3,93671.09,93809.3,0.26817,2025-01-01 00:39:59.999000+00:00,25156.4933257,17,0.26566,24921.378638
2025-01-01 00:40:00+00:00,93809.3,93809.31,93809.3,93809.31,0.07263,2025-01-01 00:44:59.999000+00:00,6813.3694603,41,0.07248,6799.298064
2025-01-01 00:45:00+00:00,93830.46,93942.1,93809.43,93817.73,0.00387,2025-01-01 00:49:59.999000+00:00,363.345534,13,0.00361,338.9533392
2025-01-01 00:50:00+00:00,93965.7,94177.36,93892.39,94080.06,0.05923,2025-01-01 00:54:59.999000+00:00,5567.3759607,21,0.05081,4775.3070668
2025-01-01 00:55:00+00:00,94076.54,94361.03,94076.54,94361.03,0.01998,2025-01-01 00:59:59.999000+00:00,1883.8087409,17,0.01944,1832.9844293
2025-01-01 01:00:00+00:00,94171.9,94171.9,93958.78,93958.78,0.01939,2025-01-01 01:04:59.999000+00:00,1821.9111938,6,0.00965,906.7389128
2025-01-01 01:05:00+00:00,93830.46,93943.53,93752.93,93943.53,0.29463,2025-01-01 01:09:59.999000+00:00,27627.3663959,14,0.06175,5792.2257779
2025-01-01 01:10:00+00:00,93943.53,94036.15,93814.82,93923.84,0.00606,2025-01-01 01:14:59.999000+00:00,569.1814314,4,0.00012,11.2760022
2025-01-01 01:15:00+00:00,94063.94,94063.94,93753.81,93753.81,0.02036,2025-01-01 01:19:59.999000+00:00,1910.9499151,11,0.01781,1671.6191358
2025-01-01 01:20:00+00:00,93856.71,93920.09,93783.74,93920.09,0.06828,2025-01-01 01:24:59.999000+00:00,6408.6600608,4,0.06818,6399.2816868
2025-01-01 01:25:00+00:00,93918.22,93918.22,93911.97,93911.97,0.00046,2025-01-01 01:29:59.999000+00:00,43.2013247,6,0.00046,43.2013247
2025-01-01 01:30:00+00:00,93911.89,93975.58,93768.41,93975.58,0.00983,2025-01-01 01:34:59.999000+00:00,923.1512469,11,0.0097,910.9613536
2025-01-01 01:35:00+00:00,93975.58,93975.58,93975.58,93975.58,0.0,2025-01-01 01:39:59.999000+00:00,0.0,0,0.0,0.0
2025-01-01 01:40:00+00:00,93942.25,93942.25,93794.98,93794.98,0.02177,2025-01-01 01:44:59.999000+00:00,2041.9804272,7,0.00043,40.3951675
2025-01-01 01:45:00+00:00,93927.12,93927.12,93927.12,93927.12,0.00015,2025-01-01 01:49:59.999000+00:00,14.089068,1,0.00015,14.089068
2025-01-01 01:50:00+00:00,93750.03,93824.06,93552.52,93699.31,0.04422,2025-01-01 01:54:59.999000+00:00,4140.8767623,19,0.00243,227.706384
2025-01-01 01:55:00+00:00,93550.01,93697.65,93550.01,93697.65,0.00024,2025-01-01 01:59:59.999000+00:00,22.4682428,2,0.00011,10.3067415
2025-01-01 02:00:00+00:00,93557.32,93689.53,93557.31,93679.01,0.19507,2025-01-01 02:04:59.999000+00:00,18273.8342739,12,0.00017,15.9272201
2025-01-01 02:05:00+00:00,93786.68,93786.68,93679.0,93679.0,0.03536,2025-01-01 02:09:59.999000+00:00,3312.4916843,4,2e-05,1.8757336
2025-01-01 02:10:00+00:00,93780.44,93816.62,93780.4,93814.55,0.02898,2025-01-01 02:14:59.999000+00:00,2718.0467732,4,0.02898,2718.0467732
2025-01-01 02:15:00+00:00,93806.5,93806.5,93679.0,93679.0,0.0756,2025-01-01 02:19:59.999000+00:00,7082.15288,3,0.00016,15.00904
2025-01-01 02:20:00+00:00,93679.01,93781.35,93679.01,93779.59,0.0067,2025-01-01 02:24:59.999000+00:00,628.264594,3,0.00603,565.4996573
2025-01-01 02:25:00+00:00,93767.96,93767.96,93679.01,93679.01,0.04529,2025-01-01 02:29:59.999000+00:00,4246.6623973,3,0.04464,4185.7710408
2025-01-01 02:30:00+00:00,93679.57,93797.04,93679.01,93679.01,0.00956,2025-01-01 02:34:59.999000+00:00,895.7022624,10,0.00107,100.3628328
2025-01-01 02:35:00+00:00,93792.49,93792.49,93679.58,93679.58,0.00069,2025-01-01 02:39:59.999000+00:00,64.6987525,2,0.00053,49.7100197
2025-01-01 02:40:00+00:00,93890.87,93890.87,93751.81,93751.81,0.00796,2025-01-01 02:44:59.999000+00:00,746.7872732,5,0.00376,353.0296712
2025-01-01 02:45:00+00:00,93907.79,93907.79,93783.87,93783.87,0.003,2025-01-01 02:49:59.999000+00:00,281.6626492,2,0.00251,235.7085529
2025-01-01 02:50:00+00:00,93924.79,93924.79,93924.79,93924.79,7e-05,2025-01-01 02:54:59.999000+00:00,6.5747353,3,7e-05,6.5747353
2025-01-01 02:55:00+00:00,93943.53,94055.55,93882.84,94055.55,0.00046,2025-01-01 02:59:59.999000+00:00,43.1971695,3,9e-05,8.4605187
2025-01-01 03:00:00+00:00,94055.49,94055.49,94018.95,94018.95,0.00088,2025-01-01 03:04:59.999000+00:00,82.7524782,3,0.00088,82.7524782
2025-01-01 03:05:00+00:00,94015.09,94015.09,93819.09,93993.12,0.00066,2025-01-01 03:09:59.999000+00:00,62.0226353,3,0.00058,54.5171081
2025-01-01 03:10:00+00:00,93990.54,93990.54,93962.67,93962.67,0.00189,2025-01-01 03:14:59.999000+00:00,177.6384172,3,0.00189,177.6384172
2025-01-01 03:15:00+00:00,93933.42,93933.42,93933.42,93933.42,0.01329,2025-01-01 03:19:59.999000+00:00,1248.3751518,1,0.01329,1248.3751518
2025-01-01 03:20:00+00:00,93711.84,93711.84,93711.84,93711.84,0.0007,2025-01-01 03:24:59.999000+00:00,65.598288,1,0.0,0.0
2025-01-01 03:25:00+00:00,93717.45,93847.04,93717.45,93847.04,0.00278,2025-01-01 03:29:59.999000+00:00,260.7211206,2,0.00144,135.1397376
2025-01-01 03:30:00+00:00,93840.46,93840.46,93840.46,93840.46,0.00127,2025-01-01 03:34:59.999000+00:00,119.1773842,1,0.00127,119.1773842
2025-01-01 03:35:00+00:00,93836.07,93836.07,93736.79,93736.79,0.00166,2025-01-01 03:39:59.999000+00:00,155.6556898,3,0.00053,49.7331171
2025-01-01 03:40:00+00:00,93719.98,93753.18,93719.98,93736.19,0.02166,2025-01-01 03:44:59.999000+00:00,2030.1720396,13,0.0,0.0
2025-01-01 03:45:00+00:00,93868.82,93868.82,93711.84,93711.84,0.00185,2025-01-01 03:49:59.999000+00:00,173.3998698,3,0.00021,19.7124522
2025-01-01 03:50:00+00:00,93849.39,93849.39,93679.0,93679.0,0.20349,2025-01-01 03:54:59.999000+00:00,19065.9378848,16,0.00145,136.0815157
2025-01-01 03:55:00+00:00,93679.0,93679.0,93679.0,93679.0,0.0,2025-01-01 03:59:59.999000+00:00,0.0,0,0.0,0.0
2025-01-01 04:00:00+00:00,93829.35,93829.35,93796.93,93796.93,0.19853,2025-01-01 04:04:59.999000+00:00,18627.9395587,2,0.19853,18627.9395587
2025-01-01 04:05:00+00:00,93796.93,93796.93,93796.93,93796.93,0.0,2025-01-01 04:09:59.999000+00:00,0.0,0,0.0,0.0
2025-01-01 04:10:00+00:00,93786.1,93786.1,93679.0,93679.0,0.00524,2025-01-01 04:14:59.999000+00:00,491.1702713,4,0.00273,256.0359813
2025-01-01 04:15:00+00:00,93779.79,93779.79,93679.0,93699.83,0.00084,2025-01-01 04:19:59.999000+00:00,78.7320992,5,0.00066,61.8698792
2025-01-01 04:20:00+00:00,93699.83,93699.83,93699.8,93699.8,0.00049,2025-01-01 04:24:59.999000+00:00,45.912908,3,0.00049,45.912908
2025-01-01 04:25:00+00:00,93699.8,93699.8,93699.8,93699.8,0.0,2025-01-01 04:29:59.999000+00:00,0.0,0,0.0,0.0
2025-01-01 04:30:00+00:00,93698.99,93698.99,93679.0,93679.0,0.01336,2025-01-01 04:34:59.999000+00:00,1251.5561201,9,0.00069,64.6431169
