open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_volume,taker_buy_quote_volume
2025-03-01 00:00:00+00:00,84573.84,84573.84,84254.59,84254.59,0.04838,2025-03-01 00:04:59.999000+00:00,4091.2699192,3,0.04735,4004.4876915
2025-03-01 00:05:00+00:00,84254.59,84254.59,84254.59,84254.59,0.0,2025-03-01 00:09:59.999000+00:00,0.0,0,0.0,0.0
2025-03-01 00:10:00+00:00,84265.15,84274.93,84265.15,84274.93,4e-05,2025-03-01 00:14:59.999000+00:00,3.3708016,2,0.0,0.0
2025-03-01 00:15:00+00:00,84559.22,84613.15,84559.22,84613.15,0.01789,2025-03-01 00:19:59.999000+00:00,1513.7194894,3,0.01789,1513.7194894
2025-03-01 00:20:00+00:00,84605.44,84605.44,84605.44,84605.44,0.00075,2025-03-01 00:24:59.999000+00:00,63.45408,1,0.00075,63.45408
2025-03-01 00:25:00+00:00,84325.84,84326.27,84325.84,84326.27,0.01035,2025-03-01 00:29:59.999000+00:00,872.7768257,3,0.0,0.0
2025-03-01 00:30:00+00:00,84270.27,84270.27,84191.86,84191.86,0.02075,2025-03-01 00:34:59.999000+00:00,1748.4040596,7,0.0,0.0
2025-03-01 00:35:00+00:00,84470.93,84470.93,84108.26,84108.26,0.00933,2025-03-01 00:39:59.999000+00:00,785.5208158,4,2e-05,1.6894186
2025-03-01 00:40:00+00:00,84083.15,84393.71,84083.15,84393.71,4e-05,2025-03-01 00:44:59.999000+00:00,3.3695372,2,2e-05,1.6878742
2025-03-01 00:45:00+00:00,84335.55,84335.55,84329.46,84329.46,0.00086,2025-03-01 00:49:59.999000+00:00,72.5234574,2,0.00086,72.5234574
2025-03-01 00:50:00+00:00,84025.68,84025.68,83985.5,83985.5,0.00107,2025-03-01 00:54:59.999000+00:00,89.8848264,4,0.0,0.0
2025-03-01 00:55:00+00:00,83927.96,84175.55,83805.23,84128.05,0.48776,2025-03-01 00:59:59.999000+00:00,40879.2623345,8,0.00696,585.639528
2025-03-01 01:00:00+00:00,84128.05,84128.05,84128.05,84128.05,0.0,2025-03-01 01:04:59.999000+00:00,0.0,0,0.0,0.0
2025-03-01 01:05:00+00:00,84104.13,84104.13,84104.13,84104.13,0.00022,2025-03-01 01:09:59.999000+00:00,18.5029086,1,0.00022,18.5029086
2025-03-01 01:10:00+00:00,84102.93,84102.93,84099.57,84099.57,0.00044,2025-03-01 01:14:59.999000+00:00,37.0050934,3,0.00044,37.0050934
2025-03-01 01:15:00+00:00,84098.41,84098.41,83847.37,83847.37,0.00214,2025-03-01 01:19:59.999000+00:00,179.8106732,3,0.00151,126.9868301
2025-03-01 01:20:00+00:00,83867.09,83867.09,83867.09,83867.09,0.00283,2025-03-01 01:24:59.999000+00:00,237.3438647,1,0.0,0.0
2025-03-01 01:25:00+00:00,84094.57,84094.57,83869.75,83869.75,0.00347,2025-03-01 01:29:59.999000+00:00,291.0325289,2,2e-05,1.6818914
2025-03-01 01:30:00+00:00,84041.34,84041.34,84036.79,84036.79,8e-05,2025-03-01 01:34:59.999000+00:00,6.723181,3,8e-05,6.723181
2025-03-01 01:35:00+00:00,83834.98,84066.75,83834.98,84066.75,0.00435,2025-03-01 01:39:59.999000+00:00,365.3380721,2,0.00283,237.9089025
2025-03-01 01:40:00+00:00,83841.02,84431.52,83841.02,84431.52,0.07834,2025-03-01 01:44:59.999000+00:00,6598.4899375,20,0.07616,6415.6234456
2025-03-01 01:45:00+00:00,84490.14,84503.29,84201.5,84503.29,0.00101,2025-03-01 01:49:59.999000+00:00,85.2928352,4,0.00085,71.8205952
2025-03-01 01:50:00+00:00,84286.17,84613.39,84286.17,84612.72,0.01162,2025-03-01 01:54:59.999000+00:00,982.5683101,7,0.00573,484.4273367
2025-03-01 01:55:00+00:00,84612.19,84777.56,84379.09,84650.43,0.02382,2025-03-01 01:59:59.999000+00:00,2016.9392782,22,0.02177,1843.4923868
2025-03-01 02:00:00+00:00,84650.39,84679.31,84490.22,84678.43,0.0226,2025-03-01 02:04:59.999000+00:00,1910.5676465,9,0.00212,179.519134
2025-03-01 02:05:00+00:00,84678.43,84678.43,84678.43,84678.43,0.0,2025-03-01 02:09:59.999000+00:00,0.0,0,0.0,0.0
2025-03-01 02:10:00+00:00,84366.09,84678.91,84366.09,84678.91,0.00785,2025-03-01 02:14:59.999000+00:00,664.7231098,3,0.00783,663.035788
2025-03-01 02:15:00+00:00,84444.0,84743.41,84444.0,84741.92,0.0216,2025-03-01 02:19:59.999000+00:00,1830.4219181,3,0.02151,1822.8219581
2025-03-01 02:20:00+00:00,84743.71,84785.49,84743.71,84744.04,0.00443,2025-03-01 02:24:59.999000+00:00,375.4306426,5,0.00211,178.8246906
2025-03-01 02:25:00+00:00,84829.94,84997.98,84829.94,84997.98,0.00608,2025-03-01 02:29:59.999000+00:00,516.4652987,11,0.00608,516.4652987
2025-03-01 02:30:00+00:00,84996.97,85428.09,84758.05,85300.01,0.70495,2025-03-01 02:34:59.999000+00:00,59941.6155531,73,0.68323,58092.7524578
2025-03-01 02:35:00+00:00,85300.07,85428.6,85300.07,85428.6,0.00226,2025-03-01 02:39:59.999000+00:00,192.9876621,2,0.00163,139.248618
2025-03-01 02:40:00+00:00,85426.87,85432.1,85131.38,85432.1,0.00653,2025-03-01 02:44:59.999000+00:00,556.7608496,12,0.00281,240.0517232
2025-03-01 02:45:00+00:00,85442.52,85463.66,85194.89,85390.01,0.02851,2025-03-01 02:49:59.999000+00:00,2434.5424759,16,0.00204,174.3288718
2025-03-01 02:50:00+00:00,85390.0,85585.44,85336.12,85585.44,0.03552,2025-03-01 02:54:59.999000+00:00,3036.885003,17,0.02959,2530.5266134
2025-03-01 02:55:00+00:00,85585.44,85585.44,85195.51,85195.51,0.01421,2025-03-01 02:59:59.999000+00:00,1212.6119401,6,0.0,0.0
2025-03-01 03:00:00+00:00,85253.23,85253.23,85253.23,85253.23,0.00117,2025-03-01 03:04:59.999000+00:00,99.7462791,1,0.0,0.0
2025-03-01 03:05:00+00:00,85488.85,85488.85,85111.0,85374.64,0.18053,2025-03-01 03:09:59.999000+00:00,15391.9735031,16,0.06454,5516.4334039
2025-03-01 03:10:00+00:00,85374.64,85374.64,85374.64,85374.64,0.0,2025-03-01 03:14:59.999000+00:00,0.0,0,0.0,0.0
2025-03-01 03:15:00+00:00,85031.08,85281.5,85000.0,85000.04,0.00326,2025-03-01 03:19:59.999000+00:00,277.1316738,11,9e-05,7.675335
2025-03-01 03:20:00+00:00,85000.01,85000.01,85000.0,85000.0,0.00639,2025-03-01 03:24:59.999000+00:00,543.1500592,3,0.0,0.0
2025-03-01 03:25:00+00:00,85253.26,85253.26,85253.26,85253.26,0.00119,2025-03-01 03:29:59.999000+00:00,101.4513794,1,0.00119,101.4513794
2025-03-01 03:30:00+00:00,85000.32,85242.14,85000.32,85241.86,0.02608,2025-03-01 03:34:59.999000+00:00,2223.0229878,12,0.02573,2193.2728758
2025-03-01 03:35:00+00:00,85242.08,85415.33,85242.08,85415.13,0.0042,2025-03-01 03:39:59.999000+00:00,358.5637124,6,0.00316,269.9119108
2025-03-01 03:40:00+00:00,85247.73,85483.91,85242.07,85483.91,0.23949,2025-03-01 03:44:59.999000+00:00,20414.9482815,8,0.00094,80.3548754
2025-03-01 03:45:00+00:00,85483.91,85483.91,85483.91,85483.91,0.0,2025-03-01 03:49:59.999000+00:00,0.0,0,0.0,0.0
2025-03-01 03:50:00+00:00,85413.24,85413.24,85413.24,85413.24,0.00033,2025-03-01 03:54:59.999000+00:00,28.1863692,1,0.00033,28.1863692
2025-03-01 03:55:00+00:00,85140.33,85412.67,85140.33,85412.67,0.00145,2025-03-01 03:59:59.999000+00:00,123.7503291,4,0.0,0.0
2025-03-01 04:00:00+00:00,85204.81,85206.09,85204.81,85206.09,0.00054,2025-03-01 04:04:59.999000+00:00,46.0108128,4,0.0,0.0
2025-03-01 04:05:00+00:00,85212.85,85508.79,85212.85,85508.79,0.0176,2025-03-01 04:09:59.999000+00:00,1503.9706822,8,0.01685,1440.0581572
2025-03-01 04:10:00+00:00,85588.84,85858.21,85461.21,85858.21,0.06841,2025-03-01 04:14:59.999000+00:00,5863.1532222,47,0.05875,5036.3798907
2025-03-01 04:15:00+00:00,85624.0,85867.18,85624.0,85628.26,0.00243,2025-03-01 04:19:59.999000+00:00,208.1419614,3,0.00031,26.6188258
2025-03-01 04:20:00+00:00,85867.2,85918.61,85641.02,85918.61,0.00365,2025-03-01 04:24:59.999000+00:00,313.4841607,6,0.0035,300.6376921
2025-03-01 04:25:00+00:00,85899.97,85900.0,85671.06,85900.0,0.31932,2025-03-01 04:29:59.999000+00:00,27429.2107162,8,0.31691,27222.5689931
2025-03-01 04:30:00+00:00,85927.39,86150.79,85809.7,85827.26,0.04244,2025-03-01 04:34:59.999000+00:00,3651.1734681,50,0.03848,3311.3202571
2025-03-01 04:35:00+00:00,85829.38,86415.09,85829.38,86400.09,0.10476,2025-03-01 04:39:59.999000+00:00,9039.8375101,56,0.06849,5908.492518
2025-03-01 04:40:00+00:00,86400.09,86500.0,86400.0,86500.0,0.02933,2025-03-01 04:44:59.999000+00:00,2535.3051815,24,0.01563,1351.590951
2025-03-01 04:45:00+00:00,86500.0,86558.51,86294.14,86549.41,0.83983,2025-03-01 04:49:59.999000+00:00,72595.0690027,30,0.03454,2987.9815162
2025-03-01 04:50:00+00:00,86141.51,86319.03,86141.51,86319.03,0.01615,2025-03-01 04:54:59.999000+00:00,1391.1889369,4,2e-05,1.7263806
2025-03-01 04:55:00+00:00,86316.25,86316.25,86316.03,86316.03,0.00031,2025-03-01 04:59:59.999000+00:00,26.7579825,3,0.00031,26.7579825
2025-03-01 05:00:00+00:00,86280.76,86280.76,86280.76,86280.76,0.00038,2025-03-01 05:04:59.999000+00:00,32.7866888,2,0.0,0.0
2025-03-01 05:05:00+00:00,86098.84,86167.22,86098.84,86167.22,0.04041,2025-03-01 05:09:59.999000+00:00,3481.9893244,2,0.0,0.0
2025-03-01 05:10:00+00:00,86037.87,86037.87,86005.93,86005.93,0.0337,2025-03-01 05:14:59.999000+00:00,2898.8151553,9,0.0,0.0
2025-03-01 05:15:00+00:00,86005.93,86005.93,85968.68,85968.68,0.00535,2025-03-01 05:19:59.999000+00:00,459.9688392,14,0.00044,37.8426072
2025-03-01 05:20:00+00:00,85960.43,85960.43,85775.41,85828.28,0.21079,2025-03-01 05:24:59.999000+00:00,18105.6572284,14,0.00084,72.0958248
2025-03-01 05:25:00+00:00,85828.17,85850.0,85815.57,85850.0,0.05256,2025-03-01 05:29:59.999000+00:00,4512.2593135,9,0.05224,4484.7983311
2025-03-01 05:30:00+00:00,85781.92,85781.98,85759.92,85759.92,0.06274,2025-03-01 05:34:59.999000+00:00,5381.914752,5,0.0,0.0
2025-03-01 05:35:00+00:00,85800.0,85850.0,85800.0,85850.0,0.51985,2025-03-01 05:39:59.999000+00:00,44618.2055,15,0.51985,44618.2055
2025-03-01 05:40:00+00:00,85850.0,85850.0,85850.0,85850.0,0.0,2025-03-01 05:44:59.999000+00:00,0.0,0,0.0,0.0
