open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_volume,taker_buy_quote_volume
2023-03-01 00:00:00+00:00,23140.48,23216.8,23020.41,23084.12,97.629125,2023-03-01 00:59:59.999000+00:00,2258207.402535,2522,47.561598,1100186.70819149
2023-03-01 01:00:00+00:00,23103.13,23293.02,23072.56,23242.56,71.11005,2023-03-01 01:59:59.999000+00:00,1649170.63122955,1929,35.028246,812534.76795408
2023-03-01 02:00:00+00:00,23242.29,23331.02,23233.04,23329.35,33.78322,2023-03-01 02:59:59.999000+00:00,786362.03561923,1301,17.423231,405533.88318424
2023-03-01 03:00:00+00:00,23329.37,23492.98,23305.23,23444.33,151.389147,2023-03-01 03:59:59.999000+00:00,3545502.68111352,3954,77.977392,1826042.82791784
2023-03-01 04:00:00+00:00,23444.11,23843.78,23425.34,23791.19,136.278557,2023-03-01 04:59:59.999000+00:00,3220773.33749746,3321,70.344507,1662043.89671121
2023-03-01 05:00:00+00:00,23800.2,23823.75,23634.43,23687.14,78.180109,2023-03-01 05:59:59.999000+00:00,1852856.31495322,1707,35.966767,852469.20320519
2023-03-01 06:00:00+00:00,23697.84,23797.03,23661.0,23750.09,91.378371,2023-03-01 06:59:59.999000+00:00,2169221.82837069,2404,48.03608,1140287.59436591
2023-03-01 07:00:00+00:00,23753.79,23761.76,23685.45,23708.02,81.912339,2023-03-01 07:59:59.999000+00:00,1943286.90557424,2283,39.898483,946644.82971451
2023-03-01 08:00:00+00:00,23710.35,23998.92,23680.4,23868.67,123.008441,2023-03-01 08:59:59.999000+00:00,2930497.81826785,3094,60.852237,1449344.4109841
2023-03-01 09:00:00+00:00,23861.61,23903.05,23727.55,23756.7,106.5149,2023-03-01 09:59:59.999000+00:00,2533921.31458851,2971,52.81411,1256494.84091224
2023-03-01 10:00:00+00:00,23758.52,23785.11,23676.84,23779.19,59.631483,2023-03-01 10:59:59.999000+00:00,1414985.0799503,1845,32.134403,762585.31741414
2023-03-01 11:00:00+00:00,23779.02,23788.19,23703.05,23733.47,30.445511,2023-03-01 11:59:59.999000+00:00,722998.02383553,1231,15.865492,376804.2863077
2023-03-01 12:00:00+00:00,23734.24,23819.32,23697.78,23723.26,48.733667,2023-03-01 12:59:59.999000+00:00,1157289.58045454,1633,24.795754,588930.12047673
2023-03-01 13:00:00+00:00,23726.66,23735.85,23619.24,23690.31,114.516305,2023-03-01 13:59:59.999000+00:00,2712045.61607315,3870,56.378534,1335284.22962388
2023-03-01 14:00:00+00:00,23686.0,23884.78,23562.37,23684.02,197.360424,2023-03-01 14:59:59.999000+00:00,4681997.5946035,6225,99.145292,2352292.63539669
2023-03-01 15:00:00+00:00,23686.99,23767.93,23573.48,23708.53,231.426971,2023-03-01 15:59:59.999000+00:00,5478360.32240171,9149,121.093758,2866553.4342666
2023-03-01 16:00:00+00:00,23708.29,23743.82,23560.0,23691.73,110.497359,2023-03-01 16:59:59.999000+00:00,2611867.66210247,4640,58.391406,1380343.01743506
2023-03-01 17:00:00+00:00,23697.05,23742.34,23673.07,23708.91,55.65751,2023-03-01 17:59:59.999000+00:00,1319791.66872866,2508,26.881458,637491.09719754
2023-03-01 18:00:00+00:00,23708.37,23724.15,23646.54,23691.03,25.957002,2023-03-01 18:59:59.999000+00:00,614916.39107851,1415,14.513283,343872.87979711
2023-03-01 19:00:00+00:00,23690.41,23693.6,23329.36,23352.49,131.821011,2023-03-01 19:59:59.999000+00:00,3099073.67085201,4035,65.131033,1530590.1934042
2023-03-01 20:00:00+00:00,23352.23,23472.65,23304.72,23419.07,88.182611,2023-03-01 20:59:59.999000+00:00,2064495.4846303,3018,44.643682,1045201.38398276
2023-03-01 21:00:00+00:00,23421.22,23586.62,23369.73,23564.63,53.628414,2023-03-01 21:59:59.999000+00:00,1259876.76564567,2061,29.111347,683971.69371207
2023-03-01 22:00:00+00:00,23557.88,23573.07,23441.26,23533.74,28.101737,2023-03-01 22:59:59.999000+00:00,660354.46955308,1158,16.418669,385756.62459962
2023-03-01 23:00:00+00:00,23530.91,23668.95,23500.34,23629.08,74.402187,2023-03-01 23:59:59.999000+00:00,1755333.13263178,2296,35.379795,834574.46817743
2023-03-02 00:00:00+00:00,23628.02,23797.2,23595.34,23600.28,86.94102,2023-03-02 00:59:59.999000+00:00,2060259.33650962,2578,43.245915,1024873.08832077
2023-03-02 01:00:00+00:00,23606.28,23636.52,23449.54,23515.79,84.398667,2023-03-02 01:59:59.999000+00:00,1987720.68389146,2559,39.291679,925500.98950564
2023-03-02 02:00:00+00:00,23516.68,23543.42,23449.77,23495.72,53.554919,2023-03-02 02:59:59.999000+00:00,1258822.53880373,1709,28.1204,661000.54280138
2023-03-02 03:00:00+00:00,23494.19,23513.62,23425.61,23493.22,53.177368,2023-03-02 03:59:59.999000+00:00,1248698.35815447,1601,24.520473,575808.43488742
2023-03-02 04:00:00+00:00,23491.93,23543.8,23468.98,23534.5,27.756824,2023-03-02 04:59:59.999000+00:00,652234.39495224,883,14.513799,341051.15112246
2023-03-02 05:00:00+00:00,23535.53,23542.37,23414.78,23444.99,27.215323,2023-03-02 05:59:59.999000+00:00,638714.44461763,947,13.013665,305400.91143351
2023-03-02 06:00:00+00:00,23446.87,23473.19,23376.89,23435.8,32.537468,2023-03-02 06:59:59.999000+00:00,762619.74626402,1128,16.88245,395738.20173704
2023-03-02 07:00:00+00:00,23437.65,23445.2,23339.25,23393.01,78.024247,2023-03-02 07:59:59.999000+00:00,1824913.42121578,2297,38.780835,907004.21800319
2023-03-02 08:00:00+00:00,23393.65,23462.75,23350.0,23440.8,76.376644,2023-03-02 08:59:59.999000+00:00,1788213.65611499,2424,38.123979,892591.30270182
2023-03-02 09:00:00+00:00,23441.68,23467.09,23389.61,23397.71,51.658404,2023-03-02 09:59:59.999000+00:00,1210439.07838401,1620,27.803894,651467.90183585
2023-03-02 10:00:00+00:00,23398.07,23418.83,23340.65,23376.67,52.423889,2023-03-02 10:59:59.999000+00:00,1226021.33817758,1684,26.831115,627539.30647968
2023-03-02 11:00:00+00:00,23372.29,23427.75,23361.32,23415.55,38.553813,2023-03-02 11:59:59.999000+00:00,901822.85894966,1373,20.925705,489486.96229801
2023-03-02 12:00:00+00:00,23415.77,23432.72,23320.63,23354.67,74.166305,2023-03-02 12:59:59.999000+00:00,1732363.91978122,2165,36.180721,845138.05088829
2023-03-02 13:00:00+00:00,23355.19,23408.53,23246.7,23311.12,166.311042,2023-03-02 13:59:59.999000+00:00,3881856.80695414,4101,84.016469,1961338.56744033
2023-03-02 14:00:00+00:00,23313.26,23348.84,23198.89,23308.1,219.487364,2023-03-02 14:59:59.999000+00:00,5109463.59581038,6663,112.058602,2608773.08339235
