open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_volume,taker_buy_quote_volume
2025-01-01 00:00:00+00:00,93500.0,94361.03,93421.15,94361.03,3.23224,2025-01-01 00:59:59.999000+00:00,302418.0755631,230,3.20831,300172.9949203
2025-01-01 01:00:00+00:00,94171.9,94171.9,93550.01,93697.65,0.48539,2025-01-01 01:59:59.999000+00:00,45523.8360689,85,0.17079,16027.8015548
2025-01-01 02:00:00+00:00,93557.32,94055.55,93557.31,94055.55,0.40874,2025-01-01 02:59:59.999000+00:00,38300.0754448,54,0.08803,8255.9757956
2025-01-01 03:00:00+00:00,94055.49,94055.49,93679.0,93679.0,0.25013,2025-01-01 03:59:59.999000+00:00,23441.4509593,49,0.02154,2023.1273621
2025-01-01 04:00:00+00:00,93829.35,93829.35,93551.0,93652.13,1.42027,2025-01-01 04:59:59.999000+00:00,133056.2840742,60,0.21087,19784.0788109
2025-01-01 05:00:00+00:00,93647.52,93891.76,93551.0,93818.1,1.48931,2025-01-01 05:59:59.999000+00:00,139455.5974674,114,1.48607,139152.4159705
2025-01-01 06:00:00+00:00,93800.0,93800.0,93623.69,93623.71,0.18829,2025-01-01 06:59:59.999000+00:00,17629.442221,35,0.01621,1518.6599579
2025-01-01 07:00:00+00:00,93700.9,93782.19,93623.71,93705.01,0.06152,2025-01-01 07:59:59.999000+00:00,5761.2946449,29,0.05416,5072.1686322
2025-01-01 08:00:00+00:00,93630.01,93740.14,93345.17,93422.68,0.67044,2025-01-01 08:59:59.999000+00:00,62735.4100535,51,0.03223,3015.7086806
2025-01-01 09:00:00+00:00,93492.3,93492.3,92990.95,93323.63,3.2964,2025-01-01 09:59:59.999000+00:00,306604.0077518,91,0.1002,9342.3052922
2025-01-01 10:00:00+00:00,93323.63,93508.46,93323.63,93376.74,0.03027,2025-01-01 10:59:59.999000+00:00,2828.2035369,22,0.0295,2756.3154978
2025-01-01 11:00:00+00:00,93250.69,93642.47,93250.69,93403.3,0.12576,2025-01-01 11:59:59.999000+00:00,11747.6133151,27,0.12374,11559.2102808
2025-01-01 12:00:00+00:00,93456.27,93860.87,93456.27,93827.78,0.06094,2025-01-01 12:59:59.999000+00:00,5714.9761053,28,0.05439,5101.4732117
2025-01-01 13:00:00+00:00,93808.6,93991.11,93582.58,93940.71,0.0384,2025-01-01 13:59:59.999000+00:00,3600.0617731,30,0.03005,2818.2184229
2025-01-01 14:00:00+00:00,94043.17,94399.99,93708.29,94176.15,0.25638,2025-01-01 14:59:59.999000+00:00,24131.5307973,87,0.23057,21701.9487111
2025-01-01 15:00:00+00:00,94200.68,94439.94,93905.85,94365.34,0.07848,2025-01-01 15:59:59.999000+00:00,7392.3137712,64,0.06361,5992.393097
2025-01-01 16:00:00+00:00,94390.16,94419.66,93920.71,94084.68,0.77938,2025-01-01 16:59:59.999000+00:00,73429.3430325,142,0.38066,35824.0711092
2025-01-01 17:00:00+00:00,94016.92,94209.41,93724.14,94209.41,0.61313,2025-01-01 17:59:59.999000+00:00,57632.2381281,69,0.21803,20493.88853
2025-01-01 18:00:00+00:00,94203.74,94361.16,94001.02,94313.73,0.42253,2025-01-01 18:59:59.999000+00:00,39810.9460098,95,0.20102,18944.7527956
2025-01-01 19:00:00+00:00,94387.21,94761.45,94151.62,94689.21,0.98978,2025-01-01 19:59:59.999000+00:00,93487.8027593,152,0.74353,70258.4722637
2025-01-01 20:00:00+00:00,94612.21,94861.45,94572.8,94750.48,0.29701,2025-01-01 20:59:59.999000+00:00,28133.4735943,114,0.2184,20688.0008535
2025-01-01 21:00:00+00:00,94807.82,95073.76,94730.84,94964.54,2.72189,2025-01-01 21:59:59.999000+00:00,258540.5803504,173,2.48449,236019.9975702
2025-01-01 22:00:00+00:00,94990.29,94990.29,94743.05,94796.01,0.12793,2025-01-01 22:59:59.999000+00:00,12133.1552641,53,0.02285,2168.9371424
2025-01-01 23:00:00+00:00,94767.6,94968.1,94570.54,94701.87,0.33807,2025-01-01 23:59:59.999000+00:00,31998.1415345,56,0.03065,2903.5794264
2025-01-02 00:00:00+00:00,94650.2,95314.83,94394.34,95043.58,1.11539,2025-01-02 00:59:59.999000+00:00,105743.0810473,231,0.46286,43902.9538659
2025-01-02 01:00:00+00:00,95043.58,95445.77,94749.15,94896.29,3.54675,2025-01-02 01:59:59.999000+00:00,338236.6762249,128,3.20792,306003.1970385
2025-01-02 02:00:00+00:00,94896.45,95193.71,94787.94,95193.71,0.50508,2025-01-02 02:59:59.999000+00:00,47983.3857406,68,0.26118,24825.6179521
2025-01-02 03:00:00+00:00,95199.99,95219.4,94896.42,95056.32,1.16622,2025-01-02 03:59:59.999000+00:00,110856.8267133,95,0.99704,94786.8244072
2025-01-02 04:00:00+00:00,95056.32,95939.04,95053.8,95888.55,1.55977,2025-01-02 04:59:59.999000+00:00,148782.3851894,187,1.09442,104314.717229
