open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_volume,taker_buy_quote_volume
2023-12-01 00:00:00+00:00,37730.95,37746.79,37611.02,37683.79,10.81278,2023-12-01 00:59:59.999000+00:00,407284.974823,741,6.37606,240166.4778459
2023-12-01 01:00:00+00:00,37686.22,37952.47,37632.91,37929.57,20.7506,2023-12-01 01:59:59.999000+00:00,785624.866005,1306,15.86995,600928.3827909
2023-12-01 02:00:00+00:00,37935.0,38020.0,37853.09,37968.78,8.38817,2023-12-01 02:59:59.999000+00:00,318253.6199886,955,5.85191,222068.5052792
2023-12-01 03:00:00+00:00,37981.02,38051.26,37935.21,38020.59,11.2548,2023-12-01 03:59:59.999000+00:00,427660.3728486,640,7.41624,281822.2952086
2023-12-01 04:00:00+00:00,38020.6,38206.49,38000.04,38181.59,13.70411,2023-12-01 04:59:59.999000+00:00,522574.0830905,1078,11.00866,419780.6773169
2023-12-01 05:00:00+00:00,38181.51,38192.11,38100.76,38110.43,4.49542,2023-12-01 05:59:59.999000+00:00,171422.096256,340,2.85482,108866.4059708
2023-12-01 06:00:00+00:00,38110.43,38215.81,38047.0,38202.46,6.22129,2023-12-01 06:59:59.999000+00:00,237336.658114,597,4.61923,176286.3939457
2023-12-01 07:00:00+00:00,38215.8,38298.0,38180.65,38254.2,7.99481,2023-12-01 07:59:59.999000+00:00,305797.2166604,779,4.06189,155370.9349465
2023-12-01 08:00:00+00:00,38254.04,38344.99,38211.58,38305.23,21.26015,2023-12-01 08:59:59.999000+00:00,814094.8350396,739,15.55069,595590.5243763
2023-12-01 09:00:00+00:00,38314.91,38715.94,38306.18,38695.02,34.61242,2023-12-01 09:59:59.999000+00:00,1333987.0379496,2712,25.14885,968920.4498465
2023-12-01 10:00:00+00:00,38696.07,38829.55,38539.82,38539.82,10.35881,2023-12-01 10:59:59.999000+00:00,400357.6124758,1355,5.55994,214807.2787514
2023-12-01 11:00:00+00:00,38551.01,38665.49,38513.97,38601.24,2.48148,2023-12-01 11:59:59.999000+00:00,95782.4364436,482,0.9122,35214.6519247
2023-12-01 12:00:00+00:00,38574.43,38635.87,38305.36,38358.21,13.08734,2023-12-01 12:59:59.999000+00:00,503278.4093919,930,3.66127,141006.1086042
2023-12-01 13:00:00+00:00,38352.16,38443.65,38296.39,38377.97,16.46838,2023-12-01 13:59:59.999000+00:00,631617.241239,745,3.53269,135632.2579761
2023-12-01 14:00:00+00:00,38373.85,38398.41,38216.99,38345.99,10.74796,2023-12-01 14:59:59.999000+00:00,411740.655173,745,4.70915,180412.988106
